query_date,outbound_date,return_date,leg,airline,departure,arrival,duration,stops,price,price_type,in_time_window,is_best,current_price_level,booking_url
2026-09-08,2026-12-17,2026-12-23,return,EVA Air,"8:20 PM on Wed, Dec 23","11:25 PM on Wed, Dec 23",4 hr 5 min,0,NT$7400,one_way,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-08,2026-12-17,2026-12-23,return,China Airlines,"9:20 AM on Wed, Dec 23","12:30 PM on Wed, Dec 23",4 hr 10 min,0,NT$7996,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-08,2026-12-17,2026-12-23,return,EVA Air,"2:00 PM on Wed, Dec 23","5:05 PM on Wed, Dec 23",4 hr 5 min,0,NT$9087,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-08,2026-12-17,2026-12-23,return,Cathay Pacific,"3:30 PM on Wed, Dec 23","6:35 PM on Wed, Dec 23",4 hr 5 min,0,NT$9133,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-08,2026-12-17,2026-12-23,return,STARLUX Airlines,"3:40 PM on Wed, Dec 23","6:45 PM on Wed, Dec 23",4 hr 5 min,0,NT$9987,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-08,2026-12-17,2026-12-23,return,STARLUX Airlines,"8:10 PM on Wed, Dec 23","11:20 PM on Wed, Dec 23",4 hr 10 min,0,NT$9987,one_way,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-08,2026-12-17,2026-12-23,return,China Airlines,"2:35 PM on Wed, Dec 23","5:45 PM on Wed, Dec 23",4 hr 10 min,0,NT$11490,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-08,2026-12-17,2026-12-23,return,China Airlines,"5:45 PM on Wed, Dec 23","8:55 PM on Wed, Dec 23",4 hr 10 min,0,NT$13989,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-08,2026-12-17,2026-12-23,return,China Airlines,"7:30 PM on Wed, Dec 23","10:45 PM on Wed, Dec 23",4 hr 15 min,0,NT$13989,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-08,2026-12-16,2026-12-22,outbound,STARLUX Airlines,"3:00 PM on Wed, Dec 16","7:00 PM on Wed, Dec 16",3 hr,0,NT$13046,round_trip,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTYoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-08,2026-12-16,2026-12-22,outbound,EVA Air,"3:20 PM on Wed, Dec 16","7:20 PM on Wed, Dec 16",3 hr,0,NT$13383,round_trip,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTYoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-08,2026-12-16,2026-12-22,outbound,China Airlines,"4:25 PM on Wed, Dec 16","8:30 PM on Wed, Dec 16",3 hr 5 min,0,NT$13927,round_trip,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTYoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-08,2026-12-16,2026-12-22,outbound,EVA Air,"7:55 AM on Wed, Dec 16","12:00 PM on Wed, Dec 16",3 hr 5 min,0,NT$14234,round_trip,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTYoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-08,2026-12-16,2026-12-22,outbound,EVA Air,"8:50 AM on Wed, Dec 16","12:55 PM on Wed, Dec 16",3 hr 5 min,0,NT$14234,round_trip,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTYoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-08,2026-12-16,2026-12-22,outbound,STARLUX Airlines,"8:25 AM on Wed, Dec 16","12:35 PM on Wed, Dec 16",3 hr 10 min,0,NT$14465,round_trip,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTYoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-08,2026-12-16,2026-12-22,outbound,STARLUX Airlines,"10:10 AM on Wed, Dec 16","2:20 PM on Wed, Dec 16",3 hr 10 min,0,NT$14465,round_trip,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTYoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-08,2026-12-16,2026-12-22,outbound,Cathay Pacific,"12:50 PM on Wed, Dec 16","4:50 PM on Wed, Dec 16",3 hr,0,NT$14713,round_trip,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTYoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-08,2026-12-16,2026-12-22,outbound,China Airlines,"12:35 PM on Wed, Dec 16","4:35 PM on Wed, Dec 16",3 hr,0,NT$14863,round_trip,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTYoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-08,2026-12-16,2026-12-22,outbound,China Airlines,"2:25 PM on Wed, Dec 16","6:30 PM on Wed, Dec 16",3 hr 5 min,0,NT$15175,round_trip,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTYoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-08,2026-12-16,2026-12-22,outbound,China Airlines,"9:30 AM on Wed, Dec 16","1:30 PM on Wed, Dec 16",3 hr,0,NT$16174,round_trip,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTYoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-08,2026-12-16,2026-12-22,return,EVA Air,"2:00 PM on Tue, Dec 22","5:05 PM on Tue, Dec 22",4 hr 5 min,0,NT$7400,one_way,FALSE,TRUE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-08,2026-12-16,2026-12-22,return,EVA Air,"1:00 PM on Tue, Dec 22","4:05 PM on Tue, Dec 22",4 hr 5 min,0,NT$7400,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-08,2026-12-16,2026-12-22,return,EVA Air,"8:20 PM on Tue, Dec 22","11:25 PM on Tue, Dec 22",4 hr 5 min,0,NT$7400,one_way,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-08,2026-12-16,2026-12-22,return,China Airlines,"9:20 AM on Tue, Dec 22","12:30 PM on Tue, Dec 22",4 hr 10 min,0,NT$7996,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-08,2026-12-16,2026-12-22,return,STARLUX Airlines,"1:45 PM on Tue, Dec 22","4:50 PM on Tue, Dec 22",4 hr 5 min,0,NT$8910,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-08,2026-12-16,2026-12-22,return,Cathay Pacific,"3:30 PM on Tue, Dec 22","6:35 PM on Tue, Dec 22",4 hr 5 min,0,NT$9133,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-08,2026-12-16,2026-12-22,return,STARLUX Airlines,"3:40 PM on Tue, Dec 22","6:45 PM on Tue, Dec 22",4 hr 5 min,0,NT$9987,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-08,2026-12-16,2026-12-22,return,STARLUX Airlines,"8:10 PM on Tue, Dec 22","11:20 PM on Tue, Dec 22",4 hr 10 min,0,NT$9987,one_way,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-08,2026-12-16,2026-12-22,return,China Airlines,"2:35 PM on Tue, Dec 22","5:45 PM on Tue, Dec 22",4 hr 10 min,0,NT$11490,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-08,2026-12-16,2026-12-22,return,China Airlines,"5:45 PM on Tue, Dec 22","8:55 PM on Tue, Dec 22",4 hr 10 min,0,NT$13989,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-08,2026-12-16,2026-12-22,return,China Airlines,"7:30 PM on Tue, Dec 22","10:45 PM on Tue, Dec 22",4 hr 15 min,0,NT$13989,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-09,2026-12-17,2026-12-23,outbound,Cathay Pacific,"12:50 PM on Thu, Dec 17","4:50 PM on Thu, Dec 17",3 hr,0,NT$15431,round_trip,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTcoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-09,2026-12-17,2026-12-23,outbound,China Airlines,"4:25 PM on Thu, Dec 17","8:30 PM on Thu, Dec 17",3 hr 5 min,0,NT$16095,round_trip,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTcoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-09,2026-12-17,2026-12-23,outbound,China Airlines,"2:25 PM on Thu, Dec 17","6:30 PM on Thu, Dec 17",3 hr 5 min,0,NT$16335,round_trip,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTcoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-09,2026-12-17,2026-12-23,outbound,JAL,"10:55 AM on Thu, Dec 17","2:55 PM on Thu, Dec 17",3 hr,0,NT$16683,round_trip,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTcoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-09,2026-12-17,2026-12-23,outbound,STARLUX Airlines,"3:00 PM on Thu, Dec 17","7:00 PM on Thu, Dec 17",3 hr,0,NT$16904,round_trip,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTcoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-09,2026-12-17,2026-12-23,outbound,China Airlines,"9:30 AM on Thu, Dec 17","1:30 PM on Thu, Dec 17",3 hr,0,NT$17295,round_trip,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTcoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-09,2026-12-17,2026-12-23,outbound,EVA Air,"7:55 AM on Thu, Dec 17","12:00 PM on Thu, Dec 17",3 hr 5 min,0,NT$17517,round_trip,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTcoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-09,2026-12-17,2026-12-23,outbound,EVA Air,"8:50 AM on Thu, Dec 17","12:55 PM on Thu, Dec 17",3 hr 5 min,0,NT$17517,round_trip,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTcoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-09,2026-12-17,2026-12-23,outbound,China Airlines,"12:35 PM on Thu, Dec 17","4:35 PM on Thu, Dec 17",3 hr,0,NT$17583,round_trip,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTcoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-09,2026-12-17,2026-12-23,outbound,STARLUX Airlines,"8:25 AM on Thu, Dec 17","12:35 PM on Thu, Dec 17",3 hr 10 min,0,NT$17996,round_trip,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTcoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-09,2026-12-17,2026-12-23,outbound,STARLUX Airlines,"10:10 AM on Thu, Dec 17","2:20 PM on Thu, Dec 17",3 hr 10 min,0,NT$17996,round_trip,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTcoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-09,2026-12-17,2026-12-23,return,EVA Air,"1:00 PM on Wed, Dec 23","4:05 PM on Wed, Dec 23",4 hr 5 min,0,NT$7458,one_way,FALSE,TRUE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-09,2026-12-17,2026-12-23,return,China Airlines,"9:20 AM on Wed, Dec 23","12:30 PM on Wed, Dec 23",4 hr 10 min,0,NT$8059,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-09,2026-12-17,2026-12-23,return,EVA Air,"8:20 PM on Wed, Dec 23","11:25 PM on Wed, Dec 23",4 hr 5 min,0,NT$9160,one_way,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-09,2026-12-17,2026-12-23,return,Cathay Pacific,"3:30 PM on Wed, Dec 23","6:35 PM on Wed, Dec 23",4 hr 5 min,0,NT$9215,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-09,2026-12-17,2026-12-23,return,STARLUX Airlines,"1:45 PM on Wed, Dec 23","4:50 PM on Wed, Dec 23",4 hr 5 min,0,NT$10068,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-09,2026-12-17,2026-12-23,return,STARLUX Airlines,"3:40 PM on Wed, Dec 23","6:45 PM on Wed, Dec 23",4 hr 5 min,0,NT$10068,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-09,2026-12-17,2026-12-23,return,STARLUX Airlines,"8:10 PM on Wed, Dec 23","11:20 PM on Wed, Dec 23",4 hr 10 min,0,NT$10068,one_way,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-09,2026-12-17,2026-12-23,return,EVA Air,"2:00 PM on Wed, Dec 23","5:05 PM on Wed, Dec 23",4 hr 5 min,0,NT$10554,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-09,2026-12-17,2026-12-23,return,China Airlines,"2:35 PM on Wed, Dec 23","5:45 PM on Wed, Dec 23",4 hr 10 min,0,NT$11585,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-09,2026-12-17,2026-12-23,return,China Airlines,"5:45 PM on Wed, Dec 23","8:55 PM on Wed, Dec 23",4 hr 10 min,0,NT$14106,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-09,2026-12-17,2026-12-23,return,China Airlines,"7:30 PM on Wed, Dec 23","10:45 PM on Wed, Dec 23",4 hr 15 min,0,NT$14106,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-09,2026-12-16,2026-12-22,outbound,STARLUX Airlines,"3:00 PM on Wed, Dec 16","7:00 PM on Wed, Dec 16",3 hr,0,NT$13077,round_trip,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTYoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-09,2026-12-16,2026-12-22,outbound,JAL,"10:55 AM on Wed, Dec 16","2:55 PM on Wed, Dec 16",3 hr,0,NT$13397,round_trip,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTYoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-09,2026-12-16,2026-12-22,outbound,China Airlines,"4:25 PM on Wed, Dec 16","8:30 PM on Wed, Dec 16",3 hr 5 min,0,NT$13958,round_trip,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTYoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-09,2026-12-16,2026-12-22,outbound,EVA Air,"3:20 PM on Wed, Dec 16","7:20 PM on Wed, Dec 16",3 hr,0,NT$14127,round_trip,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTYoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-09,2026-12-16,2026-12-22,outbound,STARLUX Airlines,"8:25 AM on Wed, Dec 16","12:35 PM on Wed, Dec 16",3 hr 10 min,0,NT$14496,round_trip,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTYoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-09,2026-12-16,2026-12-22,outbound,STARLUX Airlines,"10:10 AM on Wed, Dec 16","2:20 PM on Wed, Dec 16",3 hr 10 min,0,NT$14496,round_trip,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTYoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-09,2026-12-16,2026-12-22,outbound,Cathay Pacific,"12:50 PM on Wed, Dec 16","4:50 PM on Wed, Dec 16",3 hr,0,NT$14681,round_trip,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTYoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-09,2026-12-16,2026-12-22,outbound,China Airlines,"12:35 PM on Wed, Dec 16","4:35 PM on Wed, Dec 16",3 hr,0,NT$14894,round_trip,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTYoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-09,2026-12-16,2026-12-22,outbound,EVA Air,"7:55 AM on Wed, Dec 16","12:00 PM on Wed, Dec 16",3 hr 5 min,0,NT$15072,round_trip,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTYoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-09,2026-12-16,2026-12-22,outbound,EVA Air,"8:50 AM on Wed, Dec 16","12:55 PM on Wed, Dec 16",3 hr 5 min,0,NT$15072,round_trip,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTYoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-09,2026-12-16,2026-12-22,outbound,China Airlines,"2:25 PM on Wed, Dec 16","6:30 PM on Wed, Dec 16",3 hr 5 min,0,NT$15206,round_trip,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTYoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-09,2026-12-16,2026-12-22,return,EVA Air,"1:00 PM on Tue, Dec 22","4:05 PM on Tue, Dec 22",4 hr 5 min,0,NT$7458,one_way,FALSE,TRUE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-09,2026-12-16,2026-12-22,return,EVA Air,"2:00 PM on Tue, Dec 22","5:05 PM on Tue, Dec 22",4 hr 5 min,0,NT$7458,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-09,2026-12-16,2026-12-22,return,China Airlines,"9:20 AM on Tue, Dec 22","12:30 PM on Tue, Dec 22",4 hr 10 min,0,NT$8059,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-09,2026-12-16,2026-12-22,return,JAL,"6:05 PM on Tue, Dec 22","9:15 PM on Tue, Dec 22",4 hr 10 min,0,NT$8848,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-09,2026-12-16,2026-12-22,return,EVA Air,"8:20 PM on Tue, Dec 22","11:25 PM on Tue, Dec 22",4 hr 5 min,0,NT$9160,one_way,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-09,2026-12-16,2026-12-22,return,Cathay Pacific,"3:30 PM on Tue, Dec 22","6:35 PM on Tue, Dec 22",4 hr 5 min,0,NT$9215,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-09,2026-12-16,2026-12-22,return,STARLUX Airlines,"1:45 PM on Tue, Dec 22","4:50 PM on Tue, Dec 22",4 hr 5 min,0,NT$10068,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-09,2026-12-16,2026-12-22,return,STARLUX Airlines,"3:40 PM on Tue, Dec 22","6:45 PM on Tue, Dec 22",4 hr 5 min,0,NT$10068,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-09,2026-12-16,2026-12-22,return,STARLUX Airlines,"8:10 PM on Tue, Dec 22","11:20 PM on Tue, Dec 22",4 hr 10 min,0,NT$10068,one_way,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-09,2026-12-16,2026-12-22,return,China Airlines,"2:35 PM on Tue, Dec 22","5:45 PM on Tue, Dec 22",4 hr 10 min,0,NT$11585,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
